Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	98.102	148244	2721	45	112979	261176	1228260	1080064	0.0	2.545e+05
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	97.710	79429	1603	62	659822	739135	1517490	1596817	0.0	1.350e+05
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	98.965	72852	674	27	1277945	1350773	124657	51863	0.0	1.279e+05
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	98.315	73339	1189	19	1179943	1253258	1455007	1381693	0.0	1.266e+05
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	97.513	72992	1748	34	1039810	1112769	347116	274160	0.0	1.234e+05
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	98.902	68060	724	10	284480	352534	1055062	987021	0.0	1.193e+05
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	98.773	60941	685	36	1360433	1421347	238848	177945	0.0	1.064e+05
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	98.607	60748	824	17	409855	470595	466682	527414	0.0	1.057e+05
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	98.467	59669	890	17	932519	992182	813328	872976	0.0	1.034e+05
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	98.337	56394	921	11	473837	530217	531113	587502	0.0	97437
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	98.325	56167	863	25	830192	886328	711326	767444	0.0	97006
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	98.306	47809	779	10	1525419	1573201	399903	447706	0.0	82549
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	98.432	43675	664	13	586293	629963	648471	692128	0.0	75635
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	97.898	43154	803	20	886360	929497	768027	811092	0.0	73738
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	98.956	39360	393	9	352533	391880	982948	943595	0.0	69104
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	98.139	39652	730	8	942	40589	1354305	1314658	0.0	68152
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	98.862	38754	404	11	1001059	1039800	386796	348068	0.0	67884
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	98.470	33013	496	8	1492416	1525420	943631	910620	0.0	57231
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	99.818	31394	54	3	1145462	1176854	1492861	1461470	0.0	56348
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	98.874	31439	341	2	1619779	1651216	904391	872965	0.0	55104
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	98.490	28678	427	6	1116787	1145461	268469	239795	0.0	49744
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	98.189	28265	478	19	558014	586265	616338	644581	0.0	48610
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	98.221	24230	408	6	739197	763422	1602369	1626579	0.0	41747
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	98.404	23749	375	4	531386	555131	591542	615289	0.0	41106
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	97.916	22070	388	21	1254571	1276595	147557	125515	0.0	37698
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	99.710	20664	56	3	634541	655203	1493979	1514639	0.0	36985
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	99.323	19201	117	3	798285	817484	19579	38767	0.0	34039
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	98.750	18406	213	3	1426403	1444807	167038	148649	0.0	32158
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	98.502	18494	266	8	51738	70224	1306196	1287707	0.0	32077
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	97.116	15741	421	9	268733	284467	1071390	1055677	0.0	26330
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	99.194	12653	93	3	778853	791503	1	12646	0.0	22354
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	93.364	14783	909	31	70961	85722	1287761	1273030	0.0	22162
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	98.254	7903	136	2	1573232	1581133	457170	465071	0.0	13623
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	96.841	7693	242	1	40603	48295	1313865	1306174	0.0	12775
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	96.250	6934	246	3	764628	771560	1626625	1633545	0.0	11332
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	93.367	7222	376	23	771698	778852	1634296	1641481	0.0	10854
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	97.271	6047	152	2	95352	101398	1246674	1240641	0.0	10165
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	97.730	5154	113	4	995879	1001029	393674	388522	0.0	8753
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	98.340	5000	79	4	1421408	1426405	172768	167771	0.0	8629
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	97.692	5069	115	2	793217	798284	14383	19450	0.0	8607
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	94.963	5340	195	18	1355127	1360436	50161	44866	0.0	8404
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	97.594	3990	24	13	1692451	1696373	38772	42756	0.0	6770
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	97.568	3989	25	13	1692452	1696373	695948	699931	0.0	6763
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	97.580	3967	24	13	1692474	1696373	393676	397637	0.0	6728
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	73.366	11493	2617	178	84037	95341	1272878	1261642	0.0	6524
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	95.105	4106	180	10	105533	109627	1235530	1231435	0.0	6473
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	94.440	3417	180	3	818831	822247	707687	711093	0.0	5302
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	93.865	3048	92	15	1689421	1692431	907367	904378	0.0	4672
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	95.004	2642	106	6	631891	634522	693316	695941	0.0	4167
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	90.976	2837	193	13	1686181	1688989	910625	907824	0.0	3961
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	99.858	2108	2	1	1696502	1698609	42759	44865	0.0	3785
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	99.858	2108	2	1	1696502	1698609	397640	399746	0.0	3785
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	99.858	2108	2	1	1696502	1698609	699934	702040	0.0	3785
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	96.497	2255	79	0	1112775	1115029	273239	270985	0.0	3711
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	93.935	2259	137	0	1683872	1686130	1360301	1358043	0.0	3457
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	91.939	2295	76	13	929799	932086	811091	813283	0.0	3345
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	85.000	2820	365	17	103969	106754	1238330	1235535	0.0	3155
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	95.829	1774	71	3	1115028	1116800	270502	268731	0.0	2856
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	71.765	5348	1328	87	262041	267323	1079174	1073944	0.0	2609
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	76.662	2768	584	32	1679082	1681826	1364835	1362107	0.0	1992
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	92.191	1319	88	9	556623	557933	615036	616347	0.0	1888
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	99.785	930	2	0	1703325	1704254	148651	147722	0.0	1669
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	99.785	930	2	0	1703325	1704254	238865	239794	0.0	1669
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	99.785	930	2	0	1703325	1704254	1493958	1493029	0.0	1669
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	96.142	959	36	1	1682848	1683806	1362143	1361186	0.0	1560
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	76.381	1774	373	18	85938	87694	1269110	1267366	0.0	1271
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	69.276	3411	849	82	90135	93460	1263002	1259706	0.0	1237
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	75.510	1764	386	16	87849	89595	1270967	1269233	0.0	1204
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	79.115	1221	215	22	101148	102346	1235514	1234312	0.0	990
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	90.027	732	48	6	884067	884794	744394	745104	0.0	987
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	71.957	1972	413	46	91555	93459	1248594	1246696	0.0	983
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	75.612	1226	224	29	101152	102332	1236748	1235553	0.0	801
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	84.890	728	72	12	863258	863967	765203	765910	0.0	798
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	84.521	730	110	3	1704271	1704999	1355338	1356065	0.0	797
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	84.521	730	110	3	1704271	1704999	1357270	1357997	0.0	797
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	94.737	494	26	0	1701709	1702202	1379198	1379691	0.0	774
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	72.773	1381	318	28	1595874	1597222	704394	703040	0.0	722
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	89.503	543	35	5	1277404	1277943	765719	765196	0.0	720
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	89.483	542	35	5	1277398	1277936	744916	744394	0.0	719
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	88.560	507	55	2	1675882	1676388	1072491	1072994	0.0	647
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	83.993	556	82	3	269387	269941	1072966	1072417	2.86e-167	595
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	78.476	748	142	11	101607	102346	1240429	1239693	3.48e-166	591
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	71.225	1192	302	16	383552	384717	953066	951890	1.14e-159	569
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	77.022	779	144	15	106009	106772	1240429	1239671	1.69e-157	563
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	71.788	1074	281	9	382524	383586	951821	950759	3.06e-154	551
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	70.890	1168	297	24	662147	663294	230425	231569	3.98e-140	505
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	70.256	1170	301	25	1367711	1368855	1520962	1519815	2.35e-130	471
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	82.700	474	52	11	1276593	1277054	745778	745323	1.22e-127	463
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	81.289	481	83	3	1675882	1676357	1379676	1379198	1.81e-125	455
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	80.478	502	90	4	269386	269881	1379197	1379696	6.31e-125	453
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	81.590	478	78	7	268073	268545	1078104	1077632	1.14e-121	444
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	79.879	497	93	4	1701708	1702202	1072967	1072476	5.91e-119	434
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	76.953	512	84	8	1675882	1676385	1070282	1070767	7.69e-105	387
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	95.436	241	10	1	1645467	1645707	878329	878090	3.27e-103	382
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	94.606	241	12	1	1645853	1646092	878715	878475	1.69e-100	373
Bacteria_S_4.merged.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	69.613	905	251	13	1193189	1194082	147803	148694	1.30e-95	356
