Campylobacter_jejuni_subsp.NCTC_11168.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	100.000	1641481	0	0	1	1641481	1	1641481	0.0	2.960e+06
Campylobacter_jejuni_subsp.NCTC_11168.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	99.804	6137	6	4	695948	702083	38773	44904	0.0	11001
Campylobacter_jejuni_subsp.NCTC_11168.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	99.804	6137	6	4	38773	44904	695948	702083	0.0	11001
Campylobacter_jejuni_subsp.NCTC_11168.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	99.771	6103	0	1	393658	399746	38763	44865	0.0	10952
Campylobacter_jejuni_subsp.NCTC_11168.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	99.771	6103	0	1	38763	44865	393658	399746	0.0	10952
Campylobacter_jejuni_subsp.NCTC_11168.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	99.658	6135	11	6	695970	702102	393676	399802	0.0	10952
Campylobacter_jejuni_subsp.NCTC_11168.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	99.658	6135	11	6	393676	399802	695970	702102	0.0	10952
Campylobacter_jejuni_subsp.NCTC_11168.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	98.609	2517	35	0	1597953	1600469	588884	591400	0.0	4382
Campylobacter_jejuni_subsp.NCTC_11168.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	98.609	2517	35	0	588884	591400	1597953	1600469	0.0	4382
Campylobacter_jejuni_subsp.NCTC_11168.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	99.898	1960	0	1	1263499	1265456	1246670	1248629	0.0	3524
Campylobacter_jejuni_subsp.NCTC_11168.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	99.898	1960	0	1	1246670	1248629	1263499	1265456	0.0	3524
Campylobacter_jejuni_subsp.NCTC_11168.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	93.042	1739	121	0	1269229	1270967	1267365	1269103	0.0	2591
Campylobacter_jejuni_subsp.NCTC_11168.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	93.042	1739	121	0	1267365	1269103	1269229	1270967	0.0	2591
Campylobacter_jejuni_subsp.NCTC_11168.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	88.718	1817	183	15	1272897	1274698	1271069	1272878	0.0	2305
Campylobacter_jejuni_subsp.NCTC_11168.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	88.718	1817	183	15	1271069	1272878	1272897	1274698	0.0	2305
Campylobacter_jejuni_subsp.NCTC_11168.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	74.787	3403	690	59	1263507	1266830	1259689	1263002	0.0	2155
Campylobacter_jejuni_subsp.NCTC_11168.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	74.787	3403	690	59	1259689	1263002	1263507	1266830	0.0	2155
Campylobacter_jejuni_subsp.NCTC_11168.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	87.423	1630	166	18	1492444	1494050	147128	148741	0.0	1970
Campylobacter_jejuni_subsp.NCTC_11168.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	87.423	1630	166	18	147128	148741	1492444	1494050	0.0	1970
Campylobacter_jejuni_subsp.NCTC_11168.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	100.000	1050	0	0	238823	239872	148693	147644	0.0	1894
Campylobacter_jejuni_subsp.NCTC_11168.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	100.000	1050	0	0	147644	148693	239872	238823	0.0	1894
Campylobacter_jejuni_subsp.NCTC_11168.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	100.000	1041	0	0	1492951	1493991	239872	238832	0.0	1878
Campylobacter_jejuni_subsp.NCTC_11168.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	100.000	1041	0	0	238832	239872	1493991	1492951	0.0	1878
Campylobacter_jejuni_subsp.NCTC_11168.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	81.206	1990	298	22	1259689	1261640	1246678	1248629	0.0	1873
Campylobacter_jejuni_subsp.NCTC_11168.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	81.206	1990	298	22	1246678	1248629	1259689	1261640	0.0	1873
Campylobacter_jejuni_subsp.NCTC_11168.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	92.571	1023	61	7	1376370	1377379	1371026	1372046	0.0	1485
Campylobacter_jejuni_subsp.NCTC_11168.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	92.571	1023	61	7	1371026	1372046	1376370	1377379	0.0	1485
Campylobacter_jejuni_subsp.NCTC_11168.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	99.634	819	2	1	1357243	1358060	1355310	1356128	0.0	1461
Campylobacter_jejuni_subsp.NCTC_11168.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	99.634	819	2	1	1355310	1356128	1357243	1358060	0.0	1461
Campylobacter_jejuni_subsp.NCTC_11168.gb	Campylobacter_jejuni_subsp.NCTC_11168.gb	85.644	1226	146	13	1235553	1236769	1234326	1235530	0.0	1387
